순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
48,021240,코웨이,"77,400","-1,400","-1.8","174,151","13,623,545,000","79,500","80,500","76,700","5,712,090,510,600","0.29","73,799,619","45,120,671","61.14",
49,009540,한국조선해양,"80,100","-500","-0.6","127,838","10,233,510,800","80,300","80,800","79,500","5,668,926,591,600","0.29","70,773,116","11,019,914","15.57",
50,034220,LG디스플레이,"15,750","0","0.0","1,418,515","22,288,637,100","15,750","15,950","15,500","5,635,597,275,000","0.29","357,815,700","79,361,739","22.18",
51,006800,미래에셋대우,"8,540","0","0.0","1,496,085","12,634,220,810","8,480","8,590","8,370","5,511,002,124,320","0.28","645,316,408","90,214,971","13.98",
52,032640,LG유플러스,"11,750","100","0.9","845,565","9,871,590,050","11,700","11,750","11,600","5,130,183,491,750","0.26","436,611,361","136,346,937","31.23",
53,271560,오리온,"129,000","500","0.4","72,216","9,291,293,000","128,500","130,500","126,500","5,100,161,028,000","0.26","39,536,132","17,256,728","43.65",
54,028300,에이치엘비,"92,500","3,200","3.6","488,294","44,452,962,100","89,800","92,500","89,500","4,870,563,450,000","0.25","52,654,740","5,891,752","11.19",
55,035250,강원랜드,"22,500","100","0.4","454,645","10,142,830,050","22,200","22,600","22,050","4,813,661,250,000","0.25","213,940,500","51,651,768","24.14",
56,003670,포스코케미칼,"78,200","900","1.2","303,045","23,229,458,200","76,400","78,200","75,400","4,769,278,804,000","0.25","60,988,220","4,502,442","7.38",
57,180640,한진칼,"78,200","100","0.1","134,209","10,538,267,300","77,700","79,800","76,600","4,627,129,893,800","0.24","59,170,459","10,304,630","17.42",
58,196170,알테오젠,"164,000","1,000","0.6","391,039","61,825,747,100","158,800","164,700","153,600","4,605,595,600,000","0.24","28,082,900","5,045,174","17.97",
59,139480,이마트,"154,500","0","0.0","184,920","28,495,017,500","152,500","156,000","152,000","4,306,814,035,500","0.22","27,875,819","8,769,068","31.46",
60,004020,현대제철,"31,200","600","2.0","2,042,005","61,512,976,550","30,000","31,200","29,450","4,163,508,492,000","0.21","133,445,785","25,137,969","18.84",
61,000120,CJ대한통운,"182,500","1,000","0.6","76,105","13,929,183,500","181,500","187,000","179,500","4,163,252,780,000","0.21","22,812,344","5,032,754","22.06",
62,011780,금호석유,"135,500","3,500","2.6","270,548","35,977,129,000","130,500","136,500","129,500","4,128,372,130,500","0.21","30,467,691","10,000,937","32.82",
63,161390,한국타이어앤테크놀로지,"32,950","50","0.2","303,741","10,033,203,450","32,500","33,450","32,400","4,081,683,523,550","0.21","123,875,069","47,143,829","38.06",
64,000100,유한양행,"60,600","-1,100","-1.8","369,589","22,308,887,600","61,500","61,900","59,200","4,051,522,686,000","0.21","66,856,810","14,171,471","21.20",
65,002790,아모레G,"48,200","-850","-1.7","74,053","3,580,686,400","48,900","49,000","48,050","3,974,484,276,000","0.20","82,458,180","16,534,108","20.05",
66,011070,LG이노텍,"164,500","500","0.3","107,310","17,438,092,500","162,500","164,500","160,000","3,893,239,101,500","0.20","23,667,107","8,477,244","35.82",
67,008930,한미사이언스,"58,700","-1,200","-2.0","230,095","13,556,017,400","59,300","60,500","57,800","3,874,854,446,300","0.20","66,011,149","1,175,852","1.78",
68,088980,맥쿼리인프라,"11,000","0","0.0","598,152","6,545,055,000","11,000","11,000","10,900","3,839,487,696,000","0.20","349,044,336","52,972,349","15.18",
69,071050,한국금융지주,"68,300","500","0.7","233,727","15,737,837,800","67,400","68,400","66,400","3,806,085,253,600","0.20","55,725,992","17,220,429","30.90",
70,285130,SK케미칼,"322,000","-17,000","-5.0","425,894","135,809,029,000","332,000","336,000","306,000","3,780,729,512,000","0.19","11,741,396","1,443,541","12.29",
71,068760,셀트리온제약,"105,200","-2,800","-2.6","261,443","27,285,700,800","106,000","107,400","102,700","3,767,212,210,400","0.19","35,810,002","2,870,884","8.02",
72,003490,대한항공,"20,450","-100","-0.5","949,896","19,284,504,700","20,250","20,500","20,050","3,562,588,630,850","0.18","174,209,713","22,272,110","12.78",
73,267250,현대중공업지주,"224,000","500","0.2","22,955","5,115,015,000","223,000","224,500","220,000","3,538,890,208,000","0.18","15,798,617","2,784,956","17.63",
